startprofiel,startprofiel+extra,LF  startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,verlies aan energie,390 of 360A,profiel 360/390A afhankelijk van LF,verlies aan energie2,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel 360/390A2
213.0586956522,319.5880434783,0.8391290727,319.5880434783,0.7893003164,507,0,0,360,319.5880434783,0,0,,,,
186.9456521739,280.4184782609,0.8338815789,280.4184782609,0.7880761727,507,0,0,360,280.4184782609,0,0,,,,
202.3760869565,303.5641304348,0.8293233083,303.5641304348,0.7838964417,507,0,0,360,303.5641304348,0,0,,,,
224.9282608696,337.3923913043,0.8259868421,337.3923913043,0.7804117357,507,0,0,360,337.3923913043,0,0,,,,
262.9108695652,394.3663043478,0.8232142857,394.3663043478,0.7815287291,507,1,0,360,360,231.8694554348,0,,,,
251.0413043478,376.5619565217,0.8199561404,376.5619565217,0.7822799199,507,1,0,360,360,111.7435206522,0,,,,
305.047826087,457.5717391304,0.8183740602,457.5717391304,0.781264382,340,2,0,360,360,658.316523913,0,,,,
270.0326086957,405.0489130435,0.815820802,340,0.7778332512,340,2,438.8850163043,360,360,303.9450163043,1,,,,
254.0086956522,381.0130434783,0.8125156642,340,0.7778332512,507,0,276.7150043478,360,360,141.7750043478,1,,,,
264.6913043478,397.0369565217,0.8097901003,397.0369565217,0.779005115,507,1,0,360,360,249.8883456522,0,,,,
265.8782608696,398.8173913043,0.8071428571,398.8173913043,0.7767824283,340,2,0,360,360,261.9009391304,0,,,,
256.3826086957,384.5739130435,0.8052161654,340,0.7736169398,340,2,300.7401913043,360,360,165.8001913043,1,,,,
348.9652173913,523.447826087,0.8061716792,340,0.7736169398,507,0,1237.7224826087,360,360,1102.7824826087,1,,,,
374.4847826087,561.727173913,0.8072525063,507,0.7770480707,507,1,369.2442423913,360,360,1361.0532423913,0,,,,
388.7282608696,583.0923913043,0.807816416,507,0.7770480707,340,2,513.3953641304,360,360,1505.2043641304,0,,,,
395.2565217391,592.8847826087,0.8076826827,340,0.7736169398,340,2,1706.2136282609,360,360,1571.2736282609,1,,,,
395.85,593.775,0.8071589205,340,0.7736169398,507,0,1712.219925,360,360,1577.279925,1,,,,
395.2565217391,592.8847826087,0.8083614443,507,0.7770480707,507,1,579.4646282609,360,360,1571.2736282609,0,,,,
397.0369565217,595.5554347826,0.8072371699,507,0.7770480707,340,2,597.4835184783,360,360,1589.2925184783,0,,,,
394.0695652174,591.1043478261,0.8091834828,340,0.7741752244,340,2,1694.2010347826,360,360,1559.2610347826,1,,,,
395.85,593.775,0.8111453662,340,0.7741752244,507,0,1712.219925,360,360,1577.279925,1,,,,
395.2565217391,592.8847826087,0.8122041604,507,0.7776063552,507,1,579.4646282609,360,360,1571.2736282609,0,,,,
392.2891304348,588.4336956522,0.8134809417,507,0.7776063552,340,2,549.4331445652,360,360,1541.2421445652,0,,,,
391.102173913,586.6532608696,0.8147110115,340,0.7741752244,340,2,1664.169551087,360,360,1529.229551087,1,,,,
389.3217391304,583.9826086957,0.8159722222,340,0.7741752244,507,0,1646.1506608696,360,360,1511.2106608696,1,,,,
383.9804347826,575.9706521739,0.8180275286,507,0.7776063552,507,1,465.3449902174,360,360,1457.1539902174,0,,,,
391.6956521739,587.5434782609,0.8203163926,507,0.7786401833,340,2,543.4268478261,360,360,1535.2358478261,0,,,,
385.1673913043,577.7510869565,0.821998007,340,0.7757307567,340,2,1604.1065836957,360,360,1469.1665836957,1,,,,
359.647826087,539.4717391304,0.8229322372,340,0.7757307567,507,0,1345.8358239131,360,360,1210.8958239131,1,,,,
379.8260869565,569.7391304348,0.8252989537,507,0.7791618876,507,1,423.3009130435,360,360,1415.1099130435,0,,,,
358.4608695652,537.6913043478,0.8273386896,507,0.7809273209,340,2,207.0742304348,360,360,1198.8832304348,0,,,,
357.2739130435,535.9108695652,0.8289268809,340,0.7787677899,340,2,1321.8106369565,360,360,1186.8706369565,1,,,,
349.5586956522,524.3380434783,0.8302348032,340,0.7787677899,507,0,1243.7287793478,360,360,1108.7887793478,1,,,,
338.8760869565,508.3141304348,0.8314804434,507,0.7821989207,507,1,8.8664380435,360,360,1000.6754380435,0,,,,
343.0304347826,514.5456521739,0.8326015197,507,0.7833607797,340,2,50.9105152174,360,360,1042.7195152174,0,,,,
379.2326086957,568.8489130435,0.8344076981,340,0.7807805756,340,2,1544.0436163044,360,360,1409.1036163044,1,,,,
365.5826086957,548.3739130435,0.8354042103,340,0.7807805756,507,0,1405.8987913044,360,360,1270.9587913044,1,,,,
373.8913043478,560.8369565217,0.836571998,507,0.7842117064,507,1,363.2379456522,360,360,1355.0469456522,0,,,,
375.0782608696,562.6173913043,0.8377242152,507,0.7844224784,340,2,375.2505391304,360,360,1367.0595391304,0,,,,
392.2891304348,588.4336956522,0.8403400598,340,0.7823909783,340,2,1676.1821445652,360,360,1541.2421445652,1,,,,
357.8673913043,536.8010869565,0.8424109367,340,0.7823909783,507,0,1327.8169336957,360,360,1192.8769336957,1,,,,
332.347826087,498.5217391304,0.8428469108,498.5217391304,0.7856479174,507,1,0,360,360,934.606173913,0,,,,
376.8586956522,565.2880434783,0.8435008719,507,0.7856479174,340,2,393.2694293478,360,360,1385.0784293478,0,,,,
355.4934782609,533.2402173913,0.8437032885,340,0.7822167865,340,2,1303.7917467391,360,360,1168.8517467391,1,,,,
335.9086956522,503.8630434783,0.8437655705,340,0.7822167865,507,0,1105.5839543478,360,360,970.6439543478,1,,,,
303.2673913043,454.9010869565,0.8422552317,454.9010869565,0.7845775091,507,1,0,360,360,640.2976336957,0,,,,
288.4304347826,432.6456521739,0.8403244893,432.6456521739,0.7830498474,340,2,0,360,360,490.1402152174,0,,,,
144.8086956522,217.2130434783,0.8355910563,217.2130434783,0.7774896468,507,0,0,360,217.2130434783,0,0,,,,
123.4434782609,185.1652173913,0.8288178874,185.1652173913,0.7743084588,507,0,0,360,185.1652173913,0,0,,,,
164.3934782609,246.5902173913,0.8229478077,246.5902173913,0.77238929,507,0,0,360,246.5902173913,0,0,,,,
154.3043478261,231.4565217391,0.8167818884,231.4565217391,0.7667280581,507,0,0,360,231.4565217391,0,0,,,,
270.6260869565,405.9391304348,0.8136989287,405.9391304348,0.7646516924,507,1,0,360,360,309.9513130435,0,,,,
351.3391304348,527.0086956522,0.8128269806,507,0.7680828233,340,2,134.9986695652,360,360,1126.8076695652,0,,,,
333.5347826087,500.302173913,0.8113944943,340,0.7680828233,340,2,1081.5587673913,360,360,946.6187673913,1,,,,
178.0434782609,267.0652173913,0.8061783757,267.0652173913,0.7631531967,507,0,0,360,267.0652173913,0,0,,,,
218.4,327.6,0.8021300448,327.6,0.7594672993,507,0,0,360,327.6,0,0,,,,
267.6586956522,401.4880434783,0.7995142003,401.4880434783,0.7607306138,507,1,0,390,390,77.5098293478,0,,,,
240.952173913,361.4282608696,0.79579285,361.4282608696,0.7611708723,507,1,0,390,361.4282608696,0,0,,,,
106.8260869565,160.2391304348,0.7888639761,160.2391304348,0.7540464297,507,0,0,390,160.2391304348,0,0,,,,
0,0,0.7797085202,0,0.743629763,507,0,0,390,0,0,0,,,,
182.197826087,273.2967391304,0.7752086447,273.2967391304,0.7422592983,507,0,0,390,273.2967391304,0,0,,,,
81.9,122.85,0.7676258097,122.85,0.7377978009,507,0,0,390,122.85,0,0,,,,
0,0,0.7598561286,0,0.7286710241,507,0,0,390,0,0,0,,,,
0,0,0.7519618834,0,0.7193979263,507,0,0,390,0,0,0,,,,
148.9630434783,223.4445652174,0.747679995,223.4445652174,0.7170032141,507,0,0,390,223.4445652174,0,0,,,,
284.8695652174,427.3043478261,0.7461229447,427.3043478261,0.7187969424,507,1,0,390,390,251.6924347826,0,,,,
214.2456521739,321.3684782609,0.7438340807,321.3684782609,0.7161082928,507,0,0,390,321.3684782609,0,0,,,,
153.7108695652,230.5663043478,0.740377429,230.5663043478,0.7120478831,507,0,0,390,230.5663043478,0,0,,,,
268.252173913,402.3782608696,0.7390227952,402.3782608696,0.7133294877,507,1,0,390,390,83.516126087,0,,,,
191.6934782609,287.5402173913,0.7342893622,287.5402173913,0.7122516651,507,0,0,390,287.5402173913,0,0,,,,
128.7847826087,193.177173913,0.7281234429,193.177173913,0.7058039575,507,0,0,390,193.177173913,0,0,,,,
81.9,122.85,0.7208987294,122.85,0.6987126113,507,0,0,390,122.85,0,0,,,,
190.5065217391,285.7597826087,0.7159628799,285.7597826087,0.6975982084,507,0,0,390,285.7597826087,0,0,,,,
129.3782608696,194.0673913043,0.7095322621,194.0673913043,0.6945999217,507,0,0,390,194.0673913043,0,0,,,,
96.1434782609,144.2152173913,0.702073991,144.2152173913,0.6879475388,507,0,0,390,144.2152173913,0,0,,,,
153.7108695652,230.5663043478,0.6967021674,230.5663043478,0.6830692988,507,0,0,390,230.5663043478,0,0,,,,
151.3369565217,227.0054347826,0.6908165172,227.0054347826,0.6807477471,507,0,0,390,227.0054347826,0,0,,,,
128.7847826087,193.177173913,0.6838409317,193.177173913,0.6777311703,507,0,0,390,193.177173913,0,0,,,,
161.4260869565,242.1391304348,0.6777684355,242.1391304348,0.6730907021,507,0,0,390,242.1391304348,0,0,,,,
149.5565217391,224.3347826087,0.6717582212,224.3347826087,0.6680844312,507,0,0,390,224.3347826087,0,0,,,,
137.6869565217,206.5304347826,0.6670870703,206.5304347826,0.6653422064,507,0,0,390,206.5304347826,0,0,,,,
142.4347826087,213.652173913,0.6616996761,213.652173913,0.6627463027,507,0,0,390,213.652173913,0,0,,,,
193.4739130435,290.2108695652,0.6568105381,290.2108695652,0.6590935017,507,0,0,390,290.2108695652,0,0,,,,
140.0608695652,210.0913043478,0.6504422023,210.0913043478,0.6537945886,507,0,0,390,210.0913043478,0,0,,,,
119.8826086957,179.8239130435,0.6438247384,179.8239130435,0.6505036598,507,0,0,390,179.8239130435,0,0,,,,
159.6456521739,239.4684782609,0.6388733184,239.4684782609,0.64843817,507,0,0,390,239.4684782609,0,0,,,,
177.45,266.175,0.6362730443,266.175,0.6453837176,507,0,0,390,266.175,0,0,,,,
232.05,348.075,0.637004858,348.075,0.6462433539,507,0,0,390,348.075,0,0,,,,
223.7413043478,335.6119565217,0.6383906328,335.6119565217,0.6478711758,507,0,0,390,335.6119565217,0,0,,,,
262.9108695652,394.3663043478,0.6402590932,394.3663043478,0.6500659919,507,1,0,390,390,29.4594554348,0,,,,
309.202173913,463.8032608696,0.6427970852,463.8032608696,0.6530472837,340,2,0,390,390,497.950601087,0,,,,
268.8456521739,403.2684782609,0.6447589686,340,0.6540519458,340,2,426.8724228261,390,390,89.5224228261,1,,,,
217.8065217391,326.7097826087,0.6456776283,326.7097826087,0.6551310637,507,0,0,390,326.7097826087,0,0,,,,
208.3108695652,312.4663043478,0.6451949427,312.4663043478,0.6545640695,507,0,0,390,312.4663043478,0,0,,,,
142.4347826087,213.652173913,0.6424856751,213.652173913,0.6513815862,507,0,0,390,213.652173913,0,0,,,,
141.247826087,211.8717391304,0.6407729198,211.8717391304,0.6493696715,507,0,0,390,211.8717391304,0,0,,,,
146.5891304348,219.8836956522,0.6390290234,219.8836956522,0.6473211765,507,0,0,390,219.8836956522,0,0,,,,
95.55,143.325,0.6366311659,143.325,0.6445044959,507,0,0,390,143.325,0,0,,,,
139.4673913043,209.2010869565,0.6349806926,209.2010869565,0.6425657418,507,0,0,390,209.2010869565,0,0,,,,
115.1347826087,172.702173913,0.6321001495,172.702173913,0.639182067,507,0,0,390,172.702173913,0,0,,,,
116.3217391304,174.4826086957,0.6282542352,174.4826086957,0.634664404,507,0,0,390,174.4826086957,0,0,,,,
112.1673913043,168.2510869565,0.6246107374,168.2510869565,0.6303845127,507,0,0,390,168.2510869565,0,0,,,,
128.7847826087,193.177173913,0.619986298,193.177173913,0.6249523429,507,0,0,390,193.177173913,0,0,,,,
160.2391304348,240.3586956522,0.6171057549,240.3586956522,0.6229051432,507,0,0,390,240.3586956522,0,0,,,,
188.7260869565,283.0891304348,0.6153929995,283.0891304348,0.6217358699,507,0,0,390,283.0891304348,0,0,,,,
184.5717391304,276.8576086957,0.6132909816,276.8576086957,0.6192667019,507,0,0,390,276.8576086957,0,0,,,,
177.45,266.175,0.6109709766,266.175,0.6165414719,507,0,0,390,266.175,0,0,,,,
172.702173913,259.0532608696,0.6087755356,259.0532608696,0.614878365,507,0,0,390,259.0532608696,0,0,,,,
166.7673913043,250.1510869565,0.6039953911,250.1510869565,0.6130323568,507,0,0,390,250.1510869565,0,0,,,,
177.45,266.175,0.5988259841,266.175,0.6080844401,507,0,0,390,266.175,0,0,,,,
197.6282608696,296.4423913043,0.593812282,296.4423913043,0.603758388,507,0,0,390,296.4423913043,0,0,,,,
186.352173913,279.5282608696,0.5883314649,279.5282608696,0.6025159542,507,0,0,390,279.5282608696,0,0,,,,
162.0195652174,243.0293478261,0.5821966866,243.0293478261,0.6005236249,507,0,0,390,243.0293478261,0,0,,,,
191.6934782609,287.5402173913,0.576856004,287.5402173913,0.5960146714,507,0,0,390,287.5402173913,0,0,,,,
245.1065217391,367.6597826087,0.5745877061,367.6597826087,0.59315183,507,0,0,390,367.6597826087,0,0,,,,
239.7652173913,359.647826087,0.5705272364,359.647826087,0.5935555082,507,0,0,390,359.647826087,0,0,,,,
248.6673913043,373.0010869565,0.567505005,373.0010869565,0.5942335384,507,0,0,390,373.0010869565,0,0,,,,
227.8956521739,341.8434782609,0.5673537569,341.8434782609,0.5908402831,507,0,0,390,341.8434782609,0,0,,,,
214.2456521739,321.3684782609,0.5626260716,321.3684782609,0.5870263548,507,0,0,390,321.3684782609,0,0,,,,
221.3673913043,332.0510869565,0.5581190116,332.0510869565,0.5868630388,507,0,0,390,332.0510869565,0,0,,,,
254.0086956522,381.0130434783,0.5545259708,381.0130434783,0.5877056803,507,0,0,390,381.0130434783,0,0,,,,
268.252173913,402.3782608696,0.5514529753,402.3782608696,0.5855561541,507,1,0,390,390,83.516126087,0,,,,
281.3086956522,421.9630434783,0.5485218104,421.9630434783,0.5838090108,340,2,0,390,390,215.6546543478,0,,,,
275.3739130435,413.0608695652,0.5456064044,340,0.5838090108,340,2,492.9416869565,390,390,155.5916869565,1,,,,
259.9434782609,389.9152173913,0.5429589007,340,0.5838090108,507,0,336.7779717391,390,389.9152173913,0,1,,,,
239.1717391304,358.7576086957,0.5392240292,358.7576086957,0.5807632681,507,0,0,390,358.7576086957,0,0,,,,
235.0173913043,352.5260869565,0.5359461674,352.5260869565,0.5775894944,507,0,0,390,352.5260869565,0,0,,,,
243.3260869565,364.9891304348,0.5329204488,364.9891304348,0.5781029134,507,0,0,390,364.9891304348,0,0,,,,
181.6043478261,272.4065217391,0.5284606657,272.4065217391,0.5767141585,507,0,0,390,272.4065217391,0,0,,,,
215.4326086957,323.1489130435,0.5251828038,323.1489130435,0.5729368104,507,0,0,390,323.1489130435,0,0,,,,
200.002173913,300.0032608696,0.5213848966,300.0032608696,0.5686839188,507,0,0,390,300.0032608696,0,0,,,,
182.7913043478,274.1869565217,0.5161686838,274.1869565217,0.5673317442,507,0,0,390,274.1869565217,0,0,,,,
178.6369565217,267.9554347826,0.5112046142,267.9554347826,0.5658515386,507,0,0,390,267.9554347826,0,0,,,,
153.7108695652,230.5663043478,0.5053580434,230.5663043478,0.5601720166,507,0,0,390,230.5663043478,0,0,,,,
157.2717391304,235.9076086957,0.4995745083,235.9076086957,0.5546022354,507,0,0,390,235.9076086957,0,0,,,,
188.1326086957,282.1989130435,0.5143864829,282.1989130435,0.5534146719,507,0,0,390,282.1989130435,0,0,,,,
198.2217391304,297.3326086957,0.5099737533,297.3326086957,0.5525380408,507,0,0,390,297.3326086957,0,0,,,,
218.9934782609,328.4902173913,0.5068405512,328.4902173913,0.5490446252,507,0,0,390,328.4902173913,0,0,,,,
294.9586956522,442.4380434783,0.5349019199,442.4380434783,0.5477181551,507,1,0,390,390,353.7994793478,0,,,,
310.3891304348,465.5836956522,0.5398894989,465.5836956522,0.5502983592,340,2,0,390,390,509.9631945652,0,,,,
293.7717391304,440.6576086957,0.5386402027,340,0.5502983592,340,2,679.1368858696,390,390,341.7868858696,1,,,,
313.95,470.925,0.5389569257,340,0.5479376367,507,0,883.350975,390,390,546.000975,1,,,,
291.397826087,437.0967391304,0.5390449043,437.0967391304,0.5480290873,507,1,0,390,390,317.761698913,0,,,,
346.5913043478,519.8869565217,0.5450274493,507,0.5539829614,340,2,86.9482956522,390,390,876.3472956522,0,,,,
366.7695652174,550.1543478261,0.5290082255,340,0.5571641494,340,2,1417.9113847826,390,390,1080.5613847826,1,,,,
340.6565217391,510.9847826087,0.5340142934,340,0.5590833181,507,0,1153.6343282609,390,390,816.2843282609,1,,,,
296.1456521739,444.2184782609,0.5380427454,444.2184782609,0.5634546601,507,1,0,390,390,365.8120728261,0,,,,
345.4043478261,518.1065217391,0.5401665318,507,0.5655310258,340,2,74.9357021739,390,390,864.3347021739,0,,,,
306.8282608696,460.2423913043,0.5389023732,340,0.5620998949,340,2,811.2754141304,390,390,473.9254141304,1,,,,
316.9173913043,475.3760869565,0.5384304207,340,0.5620998949,507,0,913.3824586957,390,390,576.0324586957,1,,,,
287.2434782609,430.8652173913,0.5415318231,430.8652173913,0.5654652796,507,1,0,390,390,275.7176217391,0,,,,
303.2673913043,454.9010869565,0.5439421521,454.9010869565,0.5680807687,340,2,0,390,390,437.8876336957,0,,,,
268.252173913,402.3782608696,0.5439590076,340,0.5668174542,340,2,420.866126087,390,390,83.516126087,1,,,,
264.6913043478,397.0369565217,0.5446332255,340,0.5663771957,507,0,384.8283456522,390,390,47.4783456522,1,,,,
275.9673913043,413.9510869565,0.549437028,413.9510869565,0.5715898838,507,1,0,390,390,161.5979836957,0,,,,
302.6739130435,454.0108695652,0.5580333064,454.0108695652,0.5809178521,340,2,0,390,390,431.8813369565,0,,,,
284.8695652174,427.3043478261,0.5609492988,340,0.5822883168,340,2,589.0424347826,390,390,251.6924347826,1,,,,
270.6260869565,405.9391304348,0.5663093312,340,0.5867498142,507,0,444.8913130435,390,390,107.5413130435,1,,,,
242.1391304348,363.2086956522,0.5731863538,363.2086956522,0.5942121888,507,0,0,390,363.2086956522,0,0,,,,
237.3913043478,356.0869565217,0.5799285329,356.0869565217,0.6015282423,507,0,0,390,356.0869565217,0,0,,,,
220.7739130435,331.1608695652,0.5819680421,331.1608695652,0.6037413485,507,0,0,390,331.1608695652,0,0,,,,
207.1239130435,310.6858695652,0.5797599784,310.6858695652,0.601345341,507,0,0,390,310.6858695652,0,0,,,,
193.4739130435,290.2108695652,0.5791700378,290.2108695652,0.6007051863,507,0,0,390,290.2108695652,0,0,,,,
202.9695652174,304.4543478261,0.5805690399,304.4543478261,0.6022232674,507,0,0,390,304.4543478261,0,0,,,,
183.3847826087,275.077173913,0.5781587109,275.077173913,0.5996077782,507,0,0,390,275.077173913,0,0,,,,
83.6804347826,125.5206521739,0.5750910194,125.5206521739,0.5962789739,507,0,0,390,125.5206521739,0,0,,,,
96.7369565217,145.1054347826,0.5741808252,145.1054347826,0.5952913067,507,0,0,390,145.1054347826,0,0,,,,
150.7434782609,226.1152173913,0.5761360572,226.1152173913,0.5974129622,507,0,0,390,226.1152173913,0,0,,,,
166.7673913043,250.1510869565,0.5754618393,250.1510869565,0.5966813568,507,0,0,390,250.1510869565,0,0,,,,
223.7413043478,335.6119565217,0.5781418554,335.6119565217,0.5995894881,507,0,0,390,335.6119565217,0,0,,,,
224.3347826087,336.502173913,0.5817826321,336.502173913,0.603540157,507,0,0,390,336.502173913,0,0,,,,
206.5304347826,309.7956521739,0.583282767,309.7956521739,0.6051679789,507,0,0,390,309.7956521739,0,0,,,,
238.5782608696,357.8673913043,0.5857605178,357.8673913043,0.6078566286,507,0,0,390,357.8673913043,0,0,,,,
249.8543478261,374.7815217391,0.5891990291,374.7815217391,0.6115878159,507,0,0,390,374.7815217391,0,0,,,,
223.147826087,334.7217391304,0.5909519957,334.7217391304,0.6134899898,507,0,0,390,334.7217391304,0,0,,,,
386.947826087,580.4217391304,0.5665260736,507,0.6192975427,507,1,495.376473913,390,390,1284.7754739131,0,,,,
356.0869565217,534.1304347826,0.5724054192,507,0.6254708984,340,2,183.0490434783,390,390,972.4480434783,0,,,,
294.9586956522,442.4380434783,0.5765113753,340,0.6280668021,340,2,691.1494793478,390,390,353.7994793478,1,,,,
340.0630434783,510.0945652174,0.5804575665,340,0.6290897543,507,0,1147.6280315217,390,390,810.2780315217,1,,,,
386.947826087,580.4217391304,0.5871037832,507,0.6351899494,507,1,495.376473913,390,390,1284.7754739131,0,,,,
385.1673913043,577.7510869565,0.594245271,507,0.641912009,340,2,477.3575836957,390,390,1266.7565836957,0,,,,
378.6391304348,567.9586956522,0.600140593,340,0.6439774989,340,2,1538.0373195652,390,390,1200.6873195652,1,,,,
359.0543478261,538.5815217391,0.6050293967,340,0.6454942847,507,0,1339.8295271739,390,390,1002.4795271739,1,,,,
324.0391304348,486.0586956522,0.6075057515,486.0586956522,0.6483292555,507,1,0,390,390,648.1080195652,0,,,,
319.8847826087,479.827173913,0.6100939417,479.827173913,0.6512922571,340,2,0,390,390,606.0639423913,0,,,,
280.1217391304,420.1826086957,0.6105572597,340,0.6501752637,340,2,540.9920608696,390,390,203.6420608696,1,,,,
249.8543478261,374.7815217391,0.6089596115,340,0.6476316398,507,0,234.6709271739,390,374.7815217391,0,1,,,,
292.5847826087,438.877173913,0.6095986708,438.877173913,0.64966314,507,1,0,390,390,329.7742923913,0,,,,
262.9108695652,394.3663043478,0.6108128834,394.3663043478,0.6510531901,340,2,0,390,390,29.4594554348,0,,,,
234.4239130435,351.6358695652,0.6115158487,340,0.651618889,340,2,78.5072119565,390,351.6358695652,0,1,,,,
192.2869565217,288.4304347826,0.6128578732,288.4304347826,0.6531552602,507,0,0,390,288.4304347826,0,0,,,,
233.2369565217,349.8554347826,0.615334228,349.8554347826,0.655990231,507,0,0,390,349.8554347826,0,0,,,,
221.9608695652,332.9413043478,0.6173632413,332.9413043478,0.658313078,507,0,0,390,332.9413043478,0,0,,,,
194.0673913043,291.1010869565,0.6200153374,291.1010869565,0.6613492402,507,0,0,390,291.1010869565,0,0,,,,
214.8391304348,322.2586956522,0.6220443507,322.2586956522,0.6636720872,507,0,0,390,322.2586956522,0,0,,,,
262.9108695652,394.3663043478,0.6260224949,394.3663043478,0.6682263305,507,1,0,390,390,29.4594554348,0,,,,
237.9847826087,356.977173913,0.6292976738,356.977173913,0.6719758079,507,1,0,390,356.977173913,0,0,,,,
280.7152173913,421.072826087,0.6338349949,421.072826087,0.6771702059,340,2,0,390,390,209.6483576087,0,,,,
299.7065217391,449.5597826087,0.6384362219,340,0.6801867827,340,2,739.1998532609,390,390,401.8498532609,1,,,,
241.5456521739,362.3184782609,0.640625,340,0.6822339824,507,0,150.5827728261,390,362.3184782609,0,1,,,,
264.097826087,396.1467391304,0.6426540133,396.1467391304,0.6845568294,507,1,0,390,390,41.472048913,0,,,,
272.4065217391,408.6097826087,0.6450185327,408.6097826087,0.6872637692,340,2,0,390,390,125.5602032609,0,,,,
227.302173913,340.9532608696,0.6463605573,340,0.688780555,340,2,6.431651087,390,340.9532608696,0,1,,,,
181.0108695652,271.5163043478,0.646584228,271.5163043478,0.6890366169,507,0,0,390,271.5163043478,0,0,,,,
176.2630434783,264.3945652174,0.6468398517,264.3945652174,0.689329259,507,0,0,390,264.3945652174,0,0,,,,
150.15,225.225,0.6461049335,225.225,0.6884879129,507,0,0,390,225.225,0,0,,,,
124.6304347826,186.9456521739,0.6441398262,186.9456521739,0.6862382264,507,0,0,390,186.9456521739,0,0,,,,
156.6782608696,235.0173913043,0.643341002,235.0173913043,0.6853237197,507,0,0,390,235.0173913043,0,0,,,,
226.7086956522,340.0630434783,0.6450824387,340.0630434783,0.6873173443,507,0,0,390,340.0630434783,0,0,,,,
263.5043478261,395.2565217391,0.647015593,395.2565217391,0.6895304505,507,1,0,390,390,35.4657521739,0,,,,
216.0260869565,324.0391304348,0.6462327454,324.0391304348,0.6886342339,507,0,0,390,324.0391304348,0,0,,,,
201.1891304348,301.7836956522,0.645194274,301.7836956522,0.6874453753,507,0,0,390,301.7836956522,0,0,,,,
116.3217391304,174.4826086957,0.6416315184,174.4826086957,0.6833666754,507,0,0,390,174.4826086957,0,0,,,,
55.7869565217,83.6804347826,0.6369983384,83.6804347826,0.6780625366,507,0,0,390,83.6804347826,0,0,,,,
143.6217391304,215.4326086957,0.635097137,215.4326086957,0.6758860107,507,0,0,390,215.4326086957,0,0,,,,
225.5217391304,338.2826086957,0.6352089724,338.2826086957,0.6760140416,507,0,0,390,338.2826086957,0,0,,,,
200.5956521739,300.8934782609,0.633771089,300.8934782609,0.6743679296,507,0,0,390,300.8934782609,0,0,,,,
227.302173913,340.9532608696,0.6326687117,340.9532608696,0.6731059104,507,0,0,390,340.9532608696,0,0,,,,
188.7260869565,283.0891304348,0.6301763804,283.0891304348,0.6702526495,507,0,0,390,283.0891304348,0,0,,,,
181.6043478261,272.4065217391,0.6276520961,272.4065217391,0.6688638946,507,0,0,390,272.4065217391,0,0,,,,
169.7347826087,254.602173913,0.6252236708,254.602173913,0.667109337,507,0,0,390,254.602173913,0,0,,,,
150.15,225.225,0.6228271984,225.225,0.664365817,507,0,0,390,225.225,0,0,,,,
128.7847826087,193.177173913,0.619967408,193.177173913,0.661091883,507,0,0,390,193.177173913,0,0,,,,
127.0043478261,190.5065217391,0.6168360174,190.5065217391,0.6575070168,507,0,0,390,190.5065217391,0,0,,,,
144.8086956522,217.2130434783,0.6158454755,217.2130434783,0.6563730285,507,0,0,390,217.2130434783,0,0,,,,
137.0934782609,205.6402173913,0.6137365798,205.6402173913,0.6539587308,507,0,0,390,205.6402173913,0,0,,,,
117.5086956522,176.2630434783,0.6115158487,176.2630434783,0.6514164023,507,0,0,390,176.2630434783,0,0,,,,
159.6456521739,239.4684782609,0.6108927658,239.4684782609,0.650703087,507,0,0,390,239.4684782609,0,0,,,,
163.8,245.7,0.6104933538,245.7,0.6502458337,507,0,0,390,245.7,0,0,,,,
176.8565217391,265.2847826087,0.6111164366,265.2847826087,0.6509591489,507,0,0,390,265.2847826087,0,0,,,,
167.9543478261,251.9315217391,0.6114040133,251.9315217391,0.6512883713,507,0,0,390,251.9315217391,0,0,,,,
190.5065217391,285.7597826087,0.6114679192,285.7597826087,0.6513615319,507,0,0,390,285.7597826087,0,0,,,,
148.9630434783,223.4445652174,0.6101418712,223.4445652174,0.6498434507,507,0,0,390,223.4445652174,0,0,,,,
93.7695652174,140.6543478261,0.6067708333,140.6543478261,0.6459842325,507,0,0,390,140.6543478261,0,0,,,,
70.6239130435,105.9358695652,0.6007317229,105.9358695652,0.639070562,507,0,0,390,105.9358695652,0,0,,,,
102.6717391304,154.0076086957,0.595139954,154.0076086957,0.6326690151,507,0,0,390,154.0076086957,0,0,,,,
112.1673913043,168.2510869565,0.5902511503,168.2510869565,0.6291403146,507,0,0,390,168.2510869565,0,0,,,,
100.8913043478,151.3369565217,0.584515593,151.3369565217,0.6252641015,507,0,0,390,151.3369565217,0,0,,,,
102.0782608696,153.1173913043,0.5794190951,153.1173913043,0.6194295488,507,0,0,390,153.1173913043,0,0,,,,
84.2739130435,126.4108695652,0.5723574898,126.4108695652,0.6116100811,507,0,0,390,126.4108695652,0,0,,,,
134.1260869565,201.1891304348,0.5660947086,201.1891304348,0.6087581155,507,0,0,390,201.1891304348,0,0,,,,
132.3456521739,198.5184782609,0.5604869632,198.5184782609,0.6058512796,507,0,0,390,198.5184782609,0,0,,,,
121.0695652174,181.6043478261,0.5557739008,181.6043478261,0.6004556901,507,0,0,390,181.6043478261,0,0,,,,
103.2652173913,154.897826087,0.5492554959,154.897826087,0.5932215067,507,0,0,390,154.897826087,0,0,,,,
