startprofiel,startprofiel+extra,LF  startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,verlies aan energie,390 of 360A,profiel 360/390A afhankelijk van LF,verlies aan energie2,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel2 360/390A
15.43043478,23.14565217,0.103892544,23.14565217,0.103892544,507,0,0,390,23.14565217,0,0,,,,
11.27608696,16.91413043,0.107182018,16.91413043,0.107182018,507,0,0,390,16.91413043,0,0,,,,
15.43043478,23.14565217,0.111019737,23.14565217,0.111019737,507,0,0,390,23.14565217,0,0,,,,
15.43043478,23.14565217,0.114035088,23.14565217,0.114035088,507,0,0,390,23.14565217,0,0,,,,
17.21086957,25.81630435,0.119517544,25.81630435,0.119517544,507,0,0,390,25.81630435,0,0,,,,
16.02391304,24.03586957,0.124725877,24.03586957,0.124725877,507,0,0,390,24.03586957,0,0,,,,
20.77173913,31.1576087,0.132401316,31.1576087,0.132401316,507,0,0,390,31.1576087,0,0,,,,
32.04782609,48.07173913,0.102044753,48.07173913,0.102044753,507,0,0,390,48.07173913,0,0,,,,
27.89347826,41.84021739,0.109953704,41.84021739,0.109953704,507,0,0,390,41.84021739,0,0,,,,
21.95869565,32.93804348,0.116512346,32.93804348,0.116512346,507,0,0,390,32.93804348,0,0,,,,
24.3326087,36.49891304,0.124035494,36.49891304,0.124035494,507,0,0,390,36.49891304,0,0,,,,
19.58478261,29.37717391,0.130208333,29.37717391,0.130208333,507,0,0,390,29.37717391,0,0,,,,
16.02391304,24.03586957,0.135416667,24.03586957,0.135416667,507,0,0,390,24.03586957,0,0,,,,
13.05652174,19.58478261,0.139660494,19.58478261,0.139660494,507,0,0,390,19.58478261,0,0,,,,
10.08913043,15.13369565,0.142939815,15.13369565,0.142939815,507,0,0,390,15.13369565,0,0,,,,
6.52826087,9.792391304,0.145061728,9.792391304,0.145061728,507,0,0,390,9.792391304,0,0,,,,
6.52826087,9.792391304,0.147183642,9.792391304,0.147183642,507,0,0,390,9.792391304,0,0,,,,
4.154347826,6.231521739,0.148533951,6.231521739,0.148533951,507,0,0,390,6.231521739,0,0,,,,
2.967391304,4.451086957,0.149498457,4.451086957,0.149498457,507,0,0,390,4.451086957,0,0,,,,
4.154347826,6.231521739,0.150848765,6.231521739,0.150848765,507,0,0,390,6.231521739,0,0,,,,
10.08913043,15.13369565,0.153935185,15.13369565,0.153935185,507,0,0,390,15.13369565,0,0,,,,
5.341304348,8.011956522,0.154899691,8.011956522,0.154899691,507,0,0,390,8.011956522,0,0,,,,
10.08913043,15.13369565,0.157021605,15.13369565,0.157021605,507,0,0,390,15.13369565,0,0,,,,
10.6826087,16.02391304,0.159722222,16.02391304,0.159722222,507,0,0,390,16.02391304,0,0,,,,
10.08913043,15.13369565,0.162615741,15.13369565,0.162615741,507,0,0,390,15.13369565,0,0,,,,
5.934782609,8.902173913,0.164544753,8.902173913,0.164544753,507,0,0,390,8.902173913,0,0,,,,
7.715217391,11.57282609,0.167052469,11.57282609,0.167052469,507,0,0,390,11.57282609,0,0,,,,
5.341304348,8.011956522,0.167824074,8.011956522,0.167824074,507,0,0,390,8.011956522,0,0,,,,
2.373913043,3.560869565,0.168595679,3.560869565,0.168595679,507,0,0,390,3.560869565,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
0,0,0.168595679,0,0.168595679,507,0,0,390,0,0,0,,,,
3.560869565,5.341304348,0.169753086,5.341304348,0.169753086,507,0,0,390,5.341304348,0,0,,,,
2.373913043,3.560869565,0.17033179,3.560869565,0.17033179,507,0,0,390,3.560869565,0,0,,,,
2.967391304,4.451086957,0.170717593,4.451086957,0.170717593,507,0,0,390,4.451086957,0,0,,,,
4.747826087,7.12173913,0.171682099,7.12173913,0.171682099,507,0,0,390,7.12173913,0,0,,,,
2.373913043,3.560869565,0.172260802,3.560869565,0.172260802,507,0,0,390,3.560869565,0,0,,,,
2.373913043,3.560869565,0.173032407,3.560869565,0.173032407,507,0,0,390,3.560869565,0,0,,,,
7.715217391,11.57282609,0.175540123,11.57282609,0.175540123,507,0,0,390,11.57282609,0,0,,,,
4.154347826,6.231521739,0.176890432,6.231521739,0.176890432,507,0,0,390,6.231521739,0,0,,,,
20.17826087,30.2673913,0.183449074,30.2673913,0.183449074,507,0,0,390,30.2673913,0,0,,,,
67.65652174,101.4847826,0.097313596,101.4847826,0.097313596,507,0,0,390,101.4847826,0,0,,,,
54.00652174,81.00978261,0.105628655,81.00978261,0.105628655,507,0,0,390,81.00978261,0,0,,,,
25.51956522,38.27934783,0.109557749,38.27934783,0.109557749,507,0,0,390,38.27934783,0,0,,,,
10.08913043,15.13369565,0.111111111,15.13369565,0.111111111,507,0,0,390,15.13369565,0,0,,,,
7.12173913,10.6826087,0.112207602,10.6826087,0.112207602,507,0,0,390,10.6826087,0,0,,,,
5.934782609,8.902173913,0.113121345,8.902173913,0.113121345,507,0,0,390,8.902173913,0,0,,,,
5.934782609,8.902173913,0.114035088,8.902173913,0.114035088,507,0,0,390,8.902173913,0,0,,,,
5.341304348,8.011956522,0.114857456,8.011956522,0.114857456,507,0,0,390,8.011956522,0,0,,,,
9.495652174,14.24347826,0.116319444,14.24347826,0.116319444,507,0,0,390,14.24347826,0,0,,,,
8.308695652,12.46304348,0.117598684,12.46304348,0.117598684,507,0,0,390,12.46304348,0,0,,,,
7.715217391,11.57282609,0.11878655,11.57282609,0.11878655,507,0,0,390,11.57282609,0,0,,,,
10.08913043,15.13369565,0.120339912,15.13369565,0.120339912,507,0,0,390,15.13369565,0,0,,,,
13.05652174,19.58478261,0.122350146,19.58478261,0.122350146,507,0,0,390,19.58478261,0,0,,,,
14.24347826,21.36521739,0.124543129,21.36521739,0.124543129,507,0,0,390,21.36521739,0,0,,,,
15.43043478,23.14565217,0.12691886,23.14565217,0.12691886,507,0,0,390,23.14565217,0,0,,,,
24.92608696,37.38913043,0.130756579,37.38913043,0.130756579,507,0,0,390,37.38913043,0,0,,,,
29.67391304,44.51086957,0.135325292,44.51086957,0.135325292,507,0,0,390,44.51086957,0,0,,,,
49.85217391,74.77826087,0.143000731,74.77826087,0.143000731,507,0,0,390,74.77826087,0,0,,,,
52.22608696,78.33913043,0.151041667,78.33913043,0.151041667,507,0,0,390,78.33913043,0,0,,,,
64.09565217,96.14347826,0.160910088,96.14347826,0.160910088,507,0,0,390,96.14347826,0,0,,,,
55.19347826,82.79021739,0.169407895,82.79021739,0.169407895,507,0,0,390,82.79021739,0,0,,,,
51.6326087,77.44891304,0.177357456,77.44891304,0.177357456,507,0,0,390,77.44891304,0,0,,,,
35.01521739,52.52282609,0.182748538,52.52282609,0.182748538,507,0,0,390,52.52282609,0,0,,,,
31.45434783,47.18152174,0.187591374,47.18152174,0.187591374,507,0,0,390,47.18152174,0,0,,,,
42.73043478,64.09565217,0.194170322,64.09565217,0.194170322,507,0,0,390,64.09565217,0,0,,,,
48.07173913,72.1076087,0.201571637,72.1076087,0.201571637,507,0,0,390,72.1076087,0,0,,,,
42.73043478,64.09565217,0.208150585,64.09565217,0.208150585,507,0,0,390,64.09565217,0,0,,,,
59.34782609,89.02173913,0.217288012,89.02173913,0.217288012,507,0,0,390,89.02173913,0,0,,,,
61.12826087,91.6923913,0.226699561,91.6923913,0.226699561,507,0,0,390,91.6923913,0,0,,,,
65.87608696,98.81413043,0.236842105,98.81413043,0.236842105,507,0,0,390,98.81413043,0,0,,,,
64.09565217,96.14347826,0.246710526,96.14347826,0.246710526,507,0,0,390,96.14347826,0,0,,,,
60.53478261,90.80217391,0.256030702,90.80217391,0.256030702,507,0,0,390,90.80217391,0,0,,,,
83.68043478,125.5206522,0.217420213,125.5206522,0.217420213,507,0,0,390,125.5206522,0,0,,,,
77.74565217,116.6184783,0.227024232,116.6184783,0.227024232,507,0,0,390,116.6184783,0,0,,,,
90.80217391,136.2032609,0.219566993,136.2032609,0.219566993,507,0,0,390,136.2032609,0,0,,,,
97.92391304,146.8858696,0.214015152,146.8858696,0.214015152,507,0,0,390,146.8858696,0,0,,,,
69.43695652,104.1554348,0.221401515,104.1554348,0.221401515,507,0,0,390,104.1554348,0,0,,,,
74.18478261,111.2771739,0.229292929,111.2771739,0.229292929,507,0,0,390,111.2771739,0,0,,,,
70.62391304,105.9358696,0.236616162,105.9358696,0.236616162,507,0,0,390,105.9358696,0,0,,,,
70.03043478,105.0456522,0.243434343,105.0456522,0.243434343,507,0,0,390,105.0456522,0,0,,,,
69.43695652,104.1554348,0.249621212,104.1554348,0.249621212,507,0,0,390,104.1554348,0,0,,,,
69.43695652,104.1554348,0.255618687,104.1554348,0.255618687,507,0,0,390,104.1554348,0,0,,,,
67.06304348,100.5945652,0.261237374,100.5945652,0.261237374,507,0,0,390,100.5945652,0,0,,,,
68.84347826,103.2652174,0.267613636,103.2652174,0.267613636,507,0,0,390,103.2652174,0,0,,,,
68.84347826,103.2652174,0.273989899,103.2652174,0.273989899,507,0,0,390,103.2652174,0,0,,,,
77.74565217,116.6184783,0.280429293,116.6184783,0.280429293,507,0,0,390,116.6184783,0,0,,,,
59.34782609,89.02173913,0.284532828,89.02173913,0.284532828,507,0,0,390,89.02173913,0,0,,,,
61.72173913,92.5826087,0.289015152,92.5826087,0.289015152,507,0,0,390,92.5826087,0,0,,,,
64.68913043,97.03369565,0.293497475,97.03369565,0.293497475,507,0,0,390,97.03369565,0,0,,,,
60.53478261,90.80217391,0.298295455,90.80217391,0.298295455,507,0,0,390,90.80217391,0,0,,,,
64.09565217,96.14347826,0.303914141,96.14347826,0.303914141,507,0,0,390,96.14347826,0,0,,,,
63.50217391,95.25326087,0.309027778,95.25326087,0.309027778,507,0,0,390,95.25326087,0,0,,,,
36.20217391,54.30326087,0.311237374,54.30326087,0.311237374,507,0,0,390,54.30326087,0,0,,,,
47.47826087,71.2173913,0.314457071,71.2173913,0.314457071,507,0,0,390,71.2173913,0,0,,,,
38.57608696,57.86413043,0.316856061,57.86413043,0.316856061,507,0,0,390,57.86413043,0,0,,,,
61.12826087,91.6923913,0.32114899,91.6923913,0.32114899,507,0,0,390,91.6923913,0,0,,,,
55.78695652,83.68043478,0.323674242,83.68043478,0.323674242,507,0,0,390,83.68043478,0,0,,,,
27.89347826,41.84021739,0.323674242,41.84021739,0.323674242,507,0,0,390,41.84021739,0,0,,,,
24.92608696,37.38913043,0.323989899,37.38913043,0.323989899,507,0,0,390,37.38913043,0,0,,,,
16.02391304,24.03586957,0.323106061,24.03586957,0.323106061,507,0,0,390,24.03586957,0,0,,,,
14.83695652,22.25543478,0.32260101,22.25543478,0.32260101,507,0,0,390,22.25543478,0,0,,,,
24.3326087,36.49891304,0.323484848,36.49891304,0.323484848,507,0,0,390,36.49891304,0,0,,,,
27.89347826,41.84021739,0.325063131,41.84021739,0.325063131,507,0,0,390,41.84021739,0,0,,,,
20.17826087,30.2673913,0.326136364,30.2673913,0.326136364,507,0,0,390,30.2673913,0,0,,,,
18.99130435,28.48695652,0.327462121,28.48695652,0.327462121,507,0,0,390,28.48695652,0,0,,,,
55.19347826,82.79021739,0.332638889,82.79021739,0.332638889,507,0,0,390,82.79021739,0,0,,,,
43.9173913,65.87608696,0.336868687,65.87608696,0.336868687,507,0,0,390,65.87608696,0,0,,,,
56.97391304,85.46086957,0.342613636,85.46086957,0.342613636,507,0,0,390,85.46086957,0,0,,,,
68.84347826,103.2652174,0.349494949,103.2652174,0.349494949,507,0,0,390,103.2652174,0,0,,,,
120.476087,180.7141304,0.293616585,180.7141304,0.293616585,507,0,0,390,180.7141304,0,0,,,,
134.126087,201.1891304,0.273737094,201.1891304,0.273737094,507,0,0,390,201.1891304,0,0,,,,
128.1913043,192.2869565,0.282909292,192.2869565,0.282909292,507,0,0,390,192.2869565,0,0,,,,
108.0130435,162.0195652,0.290468289,162.0195652,0.290468289,507,0,0,390,162.0195652,0,0,,,,
96.73695652,145.1054348,0.29719764,145.1054348,0.29719764,507,0,0,390,145.1054348,0,0,,,,
61.72173913,92.5826087,0.301530236,92.5826087,0.301530236,507,0,0,390,92.5826087,0,0,,,,
58.75434783,88.13152174,0.3054941,88.13152174,0.3054941,507,0,0,390,88.13152174,0,0,,,,
52.22608696,78.33913043,0.309135324,78.33913043,0.309135324,507,0,0,390,78.33913043,0,0,,,,
37.9826087,56.97391304,0.311900811,56.97391304,0.311900811,507,0,0,390,56.97391304,0,0,,,,
59.34782609,89.02173913,0.316509956,89.02173913,0.316509956,507,0,0,390,89.02173913,0,0,,,,
24.3326087,36.49891304,0.318399705,36.49891304,0.318399705,507,0,0,390,36.49891304,0,0,,,,
10.6826087,16.02391304,0.319229351,16.02391304,0.319229351,507,0,0,390,16.02391304,0,0,,,,
0,0,0.319229351,0,0.319229351,507,0,0,390,0,0,0,,,,
7.12173913,10.6826087,0.319782448,10.6826087,0.319782448,507,0,0,390,10.6826087,0,0,,,,
32.04782609,48.07173913,0.322271386,48.07173913,0.322271386,507,0,0,390,48.07173913,0,0,,,,
91.39565217,137.0934783,0.329369469,137.0934783,0.329369469,507,0,0,390,137.0934783,0,0,,,,
83.08695652,124.6304348,0.335822271,124.6304348,0.335822271,507,0,0,390,124.6304348,0,0,,,,
35.01521739,52.52282609,0.338541667,52.52282609,0.338541667,507,0,0,390,52.52282609,0,0,,,,
18.39782609,27.59673913,0.339693953,27.59673913,0.339693953,507,0,0,390,27.59673913,0,0,,,,
54.00652174,81.00978261,0.343703909,81.00978261,0.343703909,507,0,0,390,81.00978261,0,0,,,,
85.46086957,128.1913043,0.350110619,128.1913043,0.350110619,507,0,0,390,128.1913043,0,0,,,,
66.46956522,99.70434783,0.35490413,99.70434783,0.35490413,507,0,0,390,99.70434783,0,0,,,,
47.47826087,71.2173913,0.35840708,71.2173913,0.35840708,507,0,0,390,71.2173913,0,0,,,,
128.7847826,193.1771739,0.368224558,193.1771739,0.368224558,507,0,0,390,193.1771739,0,0,,,,
134.7195652,202.0793478,0.37642254,202.0793478,0.37642254,507,0,0,390,202.0793478,0,0,,,,
110.3869565,165.5804348,0.384636564,165.5804348,0.384636564,507,0,0,390,165.5804348,0,0,,,,
39.76304348,59.64456522,0.386150881,59.64456522,0.386150881,507,0,0,390,59.64456522,0,0,,,,
25.51956522,38.27934783,0.382892805,38.27934783,0.382892805,507,0,0,390,38.27934783,0,0,,,,
23.14565217,34.71847826,0.380506608,34.71847826,0.380506608,507,0,0,390,34.71847826,0,0,,,,
64.68913043,97.03369565,0.383535242,97.03369565,0.383535242,507,0,0,390,97.03369565,0,0,,,,
65.87608696,98.81413043,0.387848752,98.81413043,0.387848752,507,0,0,390,98.81413043,0,0,,,,
115.1347826,172.7021739,0.396200441,172.7021739,0.396200441,507,0,0,390,172.7021739,0,0,,,,
121.0695652,181.6043478,0.40510279,181.6043478,0.40510279,507,0,0,390,181.6043478,0,0,,,,
102.6717391,154.0076087,0.412582599,154.0076087,0.412582599,507,0,0,390,154.0076087,0,0,,,,
56.38043478,84.57065217,0.416529001,84.57065217,0.416529001,507,0,0,390,84.57065217,0,0,,,,
62.31521739,93.47282609,0.420613069,93.47282609,0.420613069,507,0,0,390,93.47282609,0,0,,,,
103.2652174,154.8978261,0.427955213,154.8978261,0.427955213,507,0,0,390,154.8978261,0,0,,,,
131.1586957,196.7380435,0.4375,196.7380435,0.4375,507,0,0,390,196.7380435,0,0,,,,
213.0586957,319.5880435,0.286559889,319.5880435,0.286559889,507,0,0,390,319.5880435,0,0,,,,
271.8130435,407.7195652,0.234534207,407.7195652,0.234534207,507,1,0,390,390,119.5539065,0,,,,
375.0782609,562.6173913,0.179984177,507,0.198585563,507,2,375.2505391,390,390,1164.649539,0,,,,
292.5847826,438.8771739,0.187681303,438.8771739,0.207127055,507,3,0,390,390,329.7742924,0,,,,
324.0391304,486.0586957,0.195988265,486.0586957,0.216345283,340,4,0,390,390,648.1080196,0,,,,
326.4130435,489.6195652,0.204229299,340,0.222416312,340,4,1009.483207,390,390,672.1332065,1,,,,
244.5130435,366.7695652,0.209635417,340,0.227865477,340,4,180.6142565,390,366.7695652,0,1,,,,
117.5086957,176.2630435,0.211448444,176.2630435,0.229877391,507,0,0,390,176.2630435,0,0,,,,
89.02173913,133.5326087,0.212140691,133.5326087,0.230645577,507,0,0,390,133.5326087,0,0,,,,
109.7934783,164.6902174,0.213657041,164.6902174,0.232328269,507,0,0,390,164.6902174,0,0,,,,
127.5978261,191.3967391,0.215766746,191.3967391,0.234669406,507,0,0,390,191.3967391,0,0,,,,
159.0521739,238.5782609,0.219211498,238.5782609,0.238492044,507,0,0,390,238.5782609,0,0,,,,
211.8717391,317.8076087,0.224222046,317.8076087,0.244052245,507,0,0,390,317.8076087,0,0,,,,
312.7630435,469.1445652,0.231721387,469.1445652,0.252374256,507,1,0,390,390,533.9883815,0,,,,
319.2913043,478.9369565,0.239253692,478.9369565,0.260732847,507,2,0,390,390,600.0576457,0,,,,
304.4543478,456.6815217,0.246522284,456.6815217,0.268798796,507,3,0,390,390,449.9002272,0,,,,
303.8608696,455.7913043,0.253312896,455.7913043,0.276334331,340,4,0,390,390,443.8939304,0,,,,
217.2130435,325.8195652,0.257647679,325.8195652,0.281144636,507,0,0,390,325.8195652,0,0,,,,
270.626087,405.9391304,0.263333993,405.9391304,0.287454732,507,1,0,390,390,107.541313,0,,,,
221.3673913,332.051087,0.267701741,332.051087,0.292301618,507,0,0,390,332.051087,0,0,,,,
283.6826087,425.523913,0.273898998,425.523913,0.299178708,507,1,0,390,390,239.6798413,0,,,,
293.1782609,439.7673913,0.279717168,439.7673913,0.305635125,507,2,0,390,390,335.7805891,0,,,,
205.9369565,308.9054348,0.283277294,308.9054348,0.309585794,507,0,0,390,308.9054348,0,0,,,,
183.9782609,275.9673913,0.285864979,275.9673913,0.312457345,507,0,0,390,275.9673913,0,0,,,,
175.6695652,263.5043478,0.28802413,263.5043478,0.314853353,507,0,0,390,263.5043478,0,0,,,,
157.2717391,235.9076087,0.290463476,235.9076087,0.317560293,507,0,0,390,235.9076087,0,0,,,,
147.1826087,220.773913,0.29249077,220.773913,0.319809979,507,0,0,390,220.773913,0,0,,,,
141.8413043,212.7619565,0.294468618,212.7619565,0.322004795,507,0,0,390,212.7619565,0,0,,,,
109.7934783,164.6902174,0.295572917,164.6902174,0.323230234,507,0,0,390,164.6902174,0,0,,,,
192.2869565,288.4304348,0.298984705,288.4304348,0.327016292,507,0,0,390,288.4304348,0,0,,,,
327.0065217,490.5097826,0.306137922,490.5097826,0.33495421,507,1,0,390,390,678.1395033,0,,,,
354.3065217,531.4597826,0.314115243,507,0.343304091,507,2,165.0301533,390,390,954.4291533,0,,,,
258.1630435,387.2445652,0.319373022,387.2445652,0.349138644,507,2,0,390,387.2445652,0,0,,,,
149.5565217,224.3347826,0.321614583,224.3347826,0.351626102,507,0,0,390,224.3347826,0,0,,,,
293.1782609,439.7673913,0.327597574,439.7673913,0.358265421,507,1,0,390,390,335.7805891,0,,,,
182.1978261,273.2967391,0.331009362,273.2967391,0.362051479,507,0,0,390,273.2967391,0,0,,,,
127.0043478,190.5065217,0.332822389,190.5065217,0.364063393,507,0,0,390,190.5065217,0,0,,,,
52.22608696,78.33913043,0.332476266,78.33913043,0.3636793,507,0,0,390,78.33913043,0,0,,,,
131.1586957,196.7380435,0.334437632,196.7380435,0.365855826,507,0,0,390,196.7380435,0,0,,,,
183.3847826,275.0771739,0.337750527,275.0771739,0.369532143,507,0,0,390,275.0771739,0,0,,,,
35.01521739,52.52282609,0.336959388,52.52282609,0.368654217,507,0,0,390,52.52282609,0,0,,,,
42.13695652,63.20543478,0.337124209,63.20543478,0.368837118,507,0,0,390,63.20543478,0,0,,,,
48.07173913,72.1076087,0.337140691,72.1076087,0.368855408,507,0,0,390,72.1076087,0,0,,,,
71.81086957,107.7163043,0.338063687,107.7163043,0.369879656,507,0,0,390,107.7163043,0,0,,,,
44.51086957,66.76630435,0.337602189,66.76630435,0.369367532,507,0,0,390,66.76630435,0,0,,,,
58.16086957,87.24130435,0.337668117,87.24130435,0.369440693,507,0,0,390,87.24130435,0,0,,,,
49.25869565,73.88804348,0.338261472,73.88804348,0.370099137,507,0,0,390,73.88804348,0,0,,,,
114.5413043,171.8119565,0.340750264,171.8119565,0.372860948,507,0,0,390,171.8119565,0,0,,,,
39.76304348,59.64456522,0.341409546,59.64456522,0.373592553,507,0,0,390,59.64456522,0,0,,,,
42.13695652,63.20543478,0.342167722,63.20543478,0.374433899,507,0,0,390,63.20543478,0,0,,,,
29.08043478,43.62065217,0.342299578,43.62065217,0.37458022,507,0,0,390,43.62065217,0,0,,,,
24.92608696,37.38913043,0.342217168,37.38913043,0.37448877,507,0,0,390,37.38913043,0,0,,,,
20.77173913,31.1576087,0.34223365,31.1576087,0.37450706,507,0,0,390,31.1576087,0,0,,,,
7.12173913,10.6826087,0.341904008,10.6826087,0.374141257,507,0,0,390,10.6826087,0,0,,,,
6.52826087,9.792391304,0.340552479,9.792391304,0.372641466,507,0,0,390,9.792391304,0,0,,,,
2.373913043,3.560869565,0.339398734,3.560869565,0.371361157,507,0,0,390,3.560869565,0,0,,,,
5.341304348,8.011956522,0.337964794,8.011956522,0.369769915,507,0,0,390,8.011956522,0,0,,,,
11.86956522,17.80434783,0.336382516,17.80434783,0.368014062,507,0,0,390,17.80434783,0,0,,,,
14.83695652,22.25543478,0.333448708,22.25543478,0.364758418,507,0,0,390,22.25543478,0,0,,,,
24.3326087,36.49891304,0.330399525,36.49891304,0.361374744,507,0,0,390,36.49891304,0,0,,,,
51.6326087,77.44891304,0.328273339,77.44891304,0.359015316,507,0,0,390,77.44891304,0,0,,,,
51.6326087,77.44891304,0.326707542,77.44891304,0.357277754,507,0,0,390,77.44891304,0,0,,,,
64.09565217,96.14347826,0.325801028,96.14347826,0.356271796,507,0,0,390,96.14347826,0,0,,,,
86.05434783,129.0815217,0.326476793,129.0815217,0.357021692,507,0,0,390,129.0815217,0,0,,,,
115.7282609,173.5923913,0.328059072,173.5923913,0.358777545,507,0,0,390,173.5923913,0,0,,,,
236.7978261,355.1967391,0.333184995,355.1967391,0.364465776,507,0,0,390,355.1967391,0,0,,,,
182.7913043,274.1869565,0.337206619,274.1869565,0.368928569,507,0,0,390,274.1869565,0,0,,,,
134.7195652,202.0793478,0.339299842,202.0793478,0.371251416,507,0,0,390,202.0793478,0,0,,,,
0,0,0.338624077,0,0.37050152,507,0,0,390,0,0,0,,,,
0,0,0.3383274,0,0.370172298,507,0,0,390,0,0,0,,,,
0,0,0.3383274,0,0.370172298,507,0,0,390,0,0,0,,,,
0,0,0.338129615,0,0.369952816,507,0,0,390,0,0,0,,,,
0,0,0.337239583,0,0.368965149,507,0,0,390,0,0,0,,,,
62.90869565,94.36304348,0.336448444,94.36304348,0.368087223,507,0,0,390,94.36304348,0,0,,,,
98.5173913,147.776087,0.336876978,147.776087,0.368562766,507,0,0,390,147.776087,0,0,,,,
92.5826087,138.873913,0.338475738,138.873913,0.370336909,507,0,0,390,138.873913,0,0,,,,
74.77826087,112.1673913,0.340041535,112.1673913,0.372074472,507,0,0,390,112.1673913,0,0,,,,
72.40434783,108.6065217,0.340552479,108.6065217,0.372641466,507,0,0,390,108.6065217,0,0,,,,
52.22608696,78.33913043,0.339629483,78.33913043,0.371617219,507,0,0,390,78.33913043,0,0,,,,
72.40434783,108.6065217,0.339794304,108.6065217,0.37180012,507,0,0,390,108.6065217,0,0,,,,
82.49347826,123.7402174,0.340766746,123.7402174,0.372879238,507,0,0,390,123.7402174,0,0,,,,
81.9,122.85,0.339464662,122.85,0.371434317,507,0,0,390,122.85,0,0,,,,
75.37173913,113.0576087,0.337816456,113.0576087,0.369605304,507,0,0,390,113.0576087,0,0,,,,
77.15217391,115.7282609,0.33689346,115.7282609,0.368581056,507,0,0,390,115.7282609,0,0,,,,
88.42826087,132.6423913,0.338244989,132.6423913,0.370080847,507,0,0,390,132.6423913,0,0,,,,
77.15217391,115.7282609,0.339678929,115.7282609,0.371672089,507,0,0,390,115.7282609,0,0,,,,
35.01521739,52.52282609,0.340008571,52.52282609,0.372037892,507,0,0,390,52.52282609,0,0,,,,
40.95,61.425,0.339349288,61.425,0.371306286,507,0,0,390,61.425,0,0,,,,
42.73043478,64.09565217,0.338706487,64.09565217,0.370592971,507,0,0,390,64.09565217,0,0,,,,
96.73695652,145.1054348,0.338195543,145.1054348,0.370025977,507,0,0,390,145.1054348,0,0,,,,
163.8,245.7,0.339382252,245.7,0.371342867,507,0,0,390,245.7,0,0,,,,
145.9956522,218.9934783,0.340585443,218.9934783,0.372678046,507,0,0,390,218.9934783,0,0,,,,
115.7282609,173.5923913,0.34223365,173.5923913,0.37450706,507,0,0,390,173.5923913,0,0,,,,
233.2369565,349.8554348,0.346980485,349.8554348,0.379774618,507,0,0,390,349.8554348,0,0,,,,
249.8543478,374.7815217,0.351051556,374.7815217,0.384292281,507,0,0,390,374.7815217,0,0,,,,
141.2478261,211.8717391,0.351331751,211.8717391,0.384603214,507,0,0,390,211.8717391,0,0,,,,
153.7108696,230.5663043,0.349683544,230.5663043,0.3827742,507,0,0,390,230.5663043,0,0,,,,
162.0195652,243.0293478,0.346634362,243.0293478,0.379390525,507,0,0,390,243.0293478,0,0,,,,
105.0456522,157.5684783,0.359017309,157.5684783,0.372211212,507,0,0,390,157.5684783,0,0,,,,
72.40434783,108.6065217,0.35254397,108.6065217,0.365425573,507,0,0,390,108.6065217,0,0,,,,
61.72173913,92.5826087,0.344831798,92.5826087,0.357341334,507,0,0,390,92.5826087,0,0,,,,
30.86086957,46.29130435,0.336142518,46.29130435,0.351306885,507,0,0,390,46.29130435,0,0,,,,
21.95869565,32.93804348,0.329599386,32.93804348,0.344998084,507,0,0,390,32.93804348,0,0,,,,
13.65,20.475,0.326545924,20.475,0.34179731,507,0,0,390,20.475,0,0,,,,
7.715217391,11.57282609,0.3241555,11.57282609,0.339291562,507,0,0,390,11.57282609,0,0,,,,
2.373913043,3.560869565,0.320997348,3.560869565,0.335981048,507,0,0,390,3.560869565,0,0,,,,
7.715217391,11.57282609,0.317472781,11.57282609,0.332286441,507,0,0,390,11.57282609,0,0,,,,
4.154347826,6.231521739,0.31291876,6.231521739,0.327512716,507,0,0,390,6.231521739,0,0,,,,
1.780434783,2.670652174,0.306742044,2.670652174,0.321038009,507,0,0,390,2.670652174,0,0,,,,
0,0,0.297546762,0,0.311399108,507,0,0,390,0,0,0,,,,
2.373913043,3.560869565,0.288229341,3.560869565,0.301632177,507,0,0,390,3.560869565,0,0,,,,
14.83695652,22.25543478,0.279714545,22.25543478,0.292706591,507,0,0,390,22.25543478,0,0,,,,
28.48695652,42.73043478,0.271618509,42.73043478,0.284219969,507,0,0,390,42.73043478,0,0,,,,
38.57608696,57.86413043,0.266366555,57.86413043,0.278714639,507,0,0,390,57.86413043,0,0,,,,
83.68043478,125.5206522,0.260870324,125.5206522,0.272953247,507,0,0,390,125.5206522,0,0,,,,
137.6869565,206.5304348,0.258410106,206.5304348,0.270374338,507,0,0,390,206.5304348,0,0,,,,
125.8173913,188.726087,0.253768844,188.726087,0.265509162,507,0,0,390,188.726087,0,0,,,,
194.6608696,291.9913043,0.250872418,291.9913043,0.262473,507,0,0,390,291.9913043,0,0,,,,
