startprofiel,startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,LF  startprofiel+extra,390 of 360A,regelpunt profiel 360/390A,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel2 360/390A,
134.3804348,201.5706522,201.5706522,0.389331317,507,0,0.389331317,390,201.5706522,0,,,,,
112.7608696,169.1413043,169.1413043,0.384593414,507,0,0.384593414,390,169.1413043,0,,,,,
100.8913043,151.3369565,151.3369565,0.379905914,507,0,0.379905914,390,151.3369565,0,,,,,
113.1847826,169.7771739,169.7771739,0.375974462,507,0,0.375974462,390,169.7771739,0,,,,,
111.9130435,167.8695652,167.8695652,0.37202621,507,0,0.37202621,390,167.8695652,0,,,,,
110.2173913,165.326087,165.326087,0.382641231,507,0,0.382641231,390,165.326087,0,,,,,
106.826087,160.2391304,160.2391304,0.37775787,507,0,0.37775787,390,160.2391304,0,,,,,
114.0326087,171.048913,171.048913,0.372329961,507,0,0.372329961,390,171.048913,0,,,,,
100.4673913,150.701087,150.701087,0.3683776,507,0,0.3683776,390,150.701087,0,,,,,
114.8804348,172.3206522,172.3206522,0.403553002,507,0,0.403553002,390,172.3206522,0,,,,,
112.3369565,168.5054348,168.5054348,0.438640668,507,0,0.438640668,390,168.5054348,0,,,,,
99.61956522,149.4293478,149.4293478,0.444297316,507,0,0.444297316,390,149.4293478,0,,,,,
110.2173913,165.326087,165.326087,0.440611758,507,0,0.440611758,390,165.326087,0,,,,,
123.7826087,185.673913,185.673913,0.478175754,507,0,0.478175754,390,185.673913,0,,,,,
131.8369565,197.7554348,197.7554348,0.522560587,507,0,0.522560587,390,197.7554348,0,,,,,
123.3586957,185.0380435,185.0380435,0.53629386,507,0,0.53629386,390,185.0380435,0,,,,,
119.9673913,179.951087,179.951087,0.534649123,507,0,0.534649123,390,179.951087,0,,,,,
100.4673913,150.701087,150.701087,0.532373904,507,0,0.532373904,390,150.701087,0,,,,,
113.6086957,170.4130435,170.4130435,0.531030702,507,0,0.531030702,390,170.4130435,0,,,,,
91.98913043,137.9836957,137.9836957,0.528399123,507,0,0.528399123,390,137.9836957,0,,,,,
84.35869565,126.5380435,126.5380435,0.524725877,507,0,0.524725877,390,126.5380435,0,,,,,
59.34782609,89.02173913,89.02173913,0.520559211,507,0,0.520559211,390,89.02173913,0,,,,,
72.91304348,109.3695652,109.3695652,0.517900219,507,0,0.517900219,390,109.3695652,0,,,,,
58.92391304,88.38586957,88.38586957,0.515378289,507,0,0.515378289,390,88.38586957,0,,,,,
57.22826087,85.8423913,85.8423913,0.510608553,507,0,0.510608553,390,85.8423913,0,,,,,
73.33695652,110.0054348,110.0054348,0.508881579,507,0,0.508881579,390,110.0054348,0,,,,,
70.79347826,106.1902174,106.1902174,0.506387061,507,0,0.506387061,390,106.1902174,0,,,,,
68.25,102.375,102.375,0.50504386,507,0,0.50504386,390,102.375,0,,,,,
78.84782609,118.2717391,118.2717391,0.503782895,507,0,0.503782895,390,118.2717391,0,,,,,
77.57608696,116.3641304,116.3641304,0.503426535,507,0,0.503426535,390,116.3641304,0,,,,,
80.11956522,120.1793478,120.1793478,0.505235746,507,0,0.505235746,390,120.1793478,0,,,,,
74.60869565,111.9130435,111.9130435,0.507922149,507,0,0.507922149,390,111.9130435,0,,,,,
70.79347826,106.1902174,106.1902174,0.510827851,507,0,0.510827851,390,106.1902174,0,,,,,
70.79347826,106.1902174,106.1902174,0.513980263,507,0,0.513980263,390,106.1902174,0,,,,,
77.57608696,116.3641304,116.3641304,0.517105263,507,0,0.517105263,390,116.3641304,0,,,,,
72.48913043,108.7336957,108.7336957,0.519188596,507,0,0.519188596,390,108.7336957,0,,,,,
66.55434783,99.83152174,99.83152174,0.52283443,507,0,0.52283443,390,99.83152174,0,,,,,
71.64130435,107.4619565,107.4619565,0.526096491,507,0,0.526096491,390,107.4619565,0,,,,,
84.7826087,127.173913,127.173913,0.530427632,507,0,0.530427632,390,127.173913,0,,,,,
89.44565217,134.1684783,134.1684783,0.535389254,507,0,0.535389254,390,134.1684783,0,,,,,
96.65217391,144.9782609,144.9782609,0.540213816,507,0,0.540213816,390,144.9782609,0,,,,,
178.8913043,268.3369565,268.3369565,0.495285348,507,0,0.495285348,390,268.3369565,0,,,,,
144.1304348,216.1956522,216.1956522,0.502517773,507,0,0.502517773,390,216.1956522,0,,,,,
133.5326087,200.298913,200.298913,0.509108412,507,0,0.509108412,390,200.298913,0,,,,,
137.3478261,206.0217391,206.0217391,0.515402844,507,0,0.515402844,390,206.0217391,0,,,,,
128.4456522,192.6684783,192.6684783,0.521746643,507,0,0.521746643,390,192.6684783,0,,,,,
122.5108696,183.7663043,183.7663043,0.52801639,507,0,0.52801639,390,183.7663043,0,,,,,
143.2826087,214.923913,214.923913,0.534804502,507,0,0.534804502,390,214.923913,0,,,,,
128.0217391,192.0326087,192.0326087,0.541123618,507,0,0.541123618,390,192.0326087,0,,,,,
136.5,204.75,204.75,0.548331359,507,0,0.548331359,390,204.75,0,,,,,
126.75,190.125,190.125,0.554996051,507,0,0.554996051,390,190.125,0,,,,,
132.2608696,198.3913043,198.3913043,0.561734795,507,0,0.561734795,390,198.3913043,0,,,,,
125.9021739,188.8532609,188.8532609,0.567658965,507,0,0.567658965,390,188.8532609,0,,,,,
100.0434783,150.0652174,150.0652174,0.569386848,507,0,0.569386848,390,150.0652174,0,,,,,
105.1304348,157.6956522,157.6956522,0.569880529,507,0,0.569880529,390,157.6956522,0,,,,,
48.32608696,72.48913043,72.48913043,0.568424171,507,0,0.568424171,390,72.48913043,0,,,,,
55.5326087,83.29891304,83.29891304,0.566177923,507,0,0.566177923,390,83.29891304,0,,,,,
46.63043478,69.94565217,69.94565217,0.562351896,507,0,0.562351896,390,69.94565217,0,,,,,
67.40217391,101.1032609,101.1032609,0.559562599,507,0,0.559562599,390,101.1032609,0,,,,,
82.66304348,123.9945652,123.9945652,0.557612559,507,0,0.557612559,390,123.9945652,0,,,,,
85.20652174,127.8097826,127.8097826,0.55566252,507,0,0.55566252,390,127.8097826,0,,,,,
84.35869565,126.5380435,126.5380435,0.551219392,507,0,0.551219392,390,126.5380435,0,,,,,
87.32608696,130.9891304,130.9891304,0.546924368,507,0,0.546924368,390,130.9891304,0,,,,,
109.7934783,164.6902174,164.6902174,0.546356635,507,0,0.546356635,390,164.6902174,0,,,,,
130.9891304,196.4836957,196.4836957,0.549170616,507,0,0.549170616,390,196.4836957,0,,,,,
148.7934783,223.1902174,223.1902174,0.550750395,507,0,0.550750395,390,223.1902174,0,,,,,
118.2717391,177.4076087,177.4076087,0.550972551,507,0,0.550972551,390,177.4076087,0,,,,,
165.326087,247.9891304,247.9891304,0.55358906,507,0,0.55358906,390,247.9891304,0,,,,,
159.3913043,239.0869565,239.0869565,0.558377765,507,0,0.558377765,390,239.0869565,0,,,,,
109.7934783,164.6902174,164.6902174,0.561685427,507,0,0.561685427,390,164.6902174,0,,,,,
145.826087,218.7391304,218.7391304,0.567634281,507,0,0.567634281,390,218.7391304,0,,,,,
113.6086957,170.4130435,170.4130435,0.56780707,507,0,0.56780707,390,170.4130435,0,,,,,
125.0543478,187.5815217,187.5815217,0.5671406,507,0,0.5671406,390,187.5815217,0,,,,,
70.36956522,105.5543478,105.5543478,0.565708926,507,0,0.565708926,390,105.5543478,0,,,,,
57.22826087,85.8423913,85.8423913,0.56121643,507,0,0.56121643,390,85.8423913,0,,,,,
78.84782609,118.2717391,118.2717391,0.559044234,507,0,0.559044234,390,118.2717391,0,,,,,
61.89130435,92.83695652,92.83695652,0.555514415,507,0,0.555514415,390,92.83695652,0,,,,,
74.60869565,111.9130435,111.9130435,0.554255529,507,0,0.554255529,390,111.9130435,0,,,,,
76.72826087,115.0923913,115.0923913,0.555094787,507,0,0.555094787,390,115.0923913,0,,,,,
78.42391304,117.6358696,117.6358696,0.555514415,507,0,0.555514415,390,117.6358696,0,,,,,
95.80434783,143.7065217,143.7065217,0.557612559,507,0,0.557612559,390,143.7065217,0,,,,,
105.9782609,158.9673913,158.9673913,0.560796801,507,0,0.560796801,390,158.9673913,0,,,,,
150.9130435,226.3695652,226.3695652,0.566720972,507,0,0.566720972,390,226.3695652,0,,,,,
145.826087,218.7391304,218.7391304,0.57165778,507,0,0.57165778,390,218.7391304,0,,,,,
112.7608696,169.1413043,169.1413043,0.572595774,507,0,0.572595774,390,169.1413043,0,,,,,
109.7934783,164.6902174,164.6902174,0.573286927,507,0,0.573286927,390,164.6902174,0,,,,,
87.75,131.625,131.625,0.572497038,507,0,0.572497038,390,131.625,0,,,,,
90.7173913,136.076087,136.076087,0.571855253,507,0,0.571855253,390,136.076087,0,,,,,
84.35869565,126.5380435,126.5380435,0.57165778,507,0,0.57165778,390,126.5380435,0,,,,,
76.72826087,115.0923913,115.0923913,0.570423578,507,0,0.570423578,390,115.0923913,0,,,,,
93.26086957,139.8913043,139.8913043,0.569880529,507,0,0.569880529,390,139.8913043,0,,,,,
101.3152174,151.9728261,151.9728261,0.569781793,507,0,0.569781793,390,151.9728261,0,,,,,
94.5326087,141.798913,141.798913,0.569436216,507,0,0.569436216,390,141.798913,0,,,,,
77.57608696,116.3641304,116.3641304,0.566449447,507,0,0.566449447,390,116.3641304,0,,,,,
89.86956522,134.8043478,134.8043478,0.563289889,507,0,0.563289889,390,134.8043478,0,,,,,
99.19565217,148.7934783,148.7934783,0.561636058,507,0,0.561636058,390,148.7934783,0,,,,,
88.59782609,132.8967391,132.8967391,0.558970182,507,0,0.558970182,390,132.8967391,0,,,,,
87.75,131.625,131.625,0.557513823,507,0,0.557513823,390,131.625,0,,,,,
86.05434783,129.0815217,129.0815217,0.556649882,507,0,0.556649882,390,129.0815217,0,,,,,
101.7391304,152.6086957,152.6086957,0.555983412,507,0,0.555983412,390,152.6086957,0,,,,,
107.673913,161.5108696,161.5108696,0.555736572,507,0,0.555736572,390,161.5108696,0,,,,,
88.59782609,132.8967391,132.8967391,0.554477686,507,0,0.554477686,390,132.8967391,0,,,,,
98.34782609,147.5217391,147.5217391,0.553984005,507,0,0.553984005,390,147.5217391,0,,,,,
89.02173913,133.5326087,133.5326087,0.552527646,507,0,0.552527646,390,133.5326087,0,,,,,
122.5108696,183.7663043,183.7663043,0.553811216,507,0,0.553811216,390,183.7663043,0,,,,,
115.3043478,172.9565217,172.9565217,0.5538359,507,0,0.5538359,390,172.9565217,0,,,,,
111.4891304,167.2336957,167.2336957,0.553786532,507,0,0.553786532,390,167.2336957,0,,,,,
97.5,146.25,146.25,0.553663112,507,0,0.553663112,390,146.25,0,,,,,
119.9673913,179.951087,179.951087,0.554230845,507,0,0.554230845,390,179.951087,0,,,,,
111.4891304,167.2336957,167.2336957,0.553515008,507,0,0.553515008,390,167.2336957,0,,,,,
113.1847826,169.7771739,169.7771739,0.55242891,507,0,0.55242891,390,169.7771739,0,,,,,
96.22826087,144.3423913,144.3423913,0.550849131,507,0,0.550849131,390,144.3423913,0,,,,,
91.56521739,137.3478261,137.3478261,0.5491953,507,0,0.5491953,390,137.3478261,0,,,,,
101.3152174,151.9728261,151.9728261,0.549244668,507,0,0.549244668,390,151.9728261,0,,,,,
89.86956522,134.8043478,134.8043478,0.547862362,507,0,0.547862362,390,134.8043478,0,,,,,
97.92391304,146.8858696,146.8858696,0.548207938,507,0,0.548207938,390,146.8858696,0,,,,,
106.826087,160.2391304,160.2391304,0.549516193,507,0,0.549516193,390,160.2391304,0,,,,,
117.8478261,176.7717391,176.7717391,0.552922591,507,0,0.552922591,390,176.7717391,0,,,,,
95.38043478,143.0706522,143.0706522,0.554230845,507,0,0.554230845,390,143.0706522,0,,,,,
121.2391304,181.8586957,181.8586957,0.5578594,507,0,0.5578594,390,181.8586957,0,,,,,
164.0543478,246.0815217,246.0815217,0.564079779,507,0,0.564079779,390,246.0815217,0,,,,,
122.9347826,184.4021739,184.4021739,0.566967812,507,0,0.566967812,390,184.4021739,0,,,,,
115.3043478,172.9565217,172.9565217,0.569559637,507,0,0.569559637,390,172.9565217,0,,,,,
112.7608696,169.1413043,169.1413043,0.572151461,507,0,0.572151461,390,169.1413043,0,,,,,
116.1521739,174.2282609,174.2282609,0.574323657,507,0,0.574323657,390,174.2282609,0,,,,,
116.1521739,174.2282609,174.2282609,0.576569905,507,0,0.576569905,390,174.2282609,0,,,,,
120.8152174,181.2228261,181.2228261,0.578939573,507,0,0.578939573,390,181.2228261,0,,,,,
133.1086957,199.6630435,199.6630435,0.582345972,507,0,0.582345972,390,199.6630435,0,,,,,
139.8913043,209.8369565,209.8369565,0.586369471,507,0,0.586369471,390,209.8369565,0,,,,,
133.5326087,200.298913,200.298913,0.590022709,507,0,0.590022709,390,200.298913,0,,,,,
159.3913043,239.0869565,239.0869565,0.59478673,507,0,0.59478673,390,239.0869565,0,,,,,
158.1195652,237.1793478,237.1793478,0.599772907,507,0,0.599772907,390,237.1793478,0,,,,,
142.8586957,214.2880435,214.2880435,0.604216035,507,0,0.604216035,390,214.2880435,0,,,,,
122.9347826,184.4021739,184.4021739,0.607202804,507,0,0.607202804,390,184.4021739,0,,,,,
94.95652174,142.4347826,142.4347826,0.607795221,507,0,0.607795221,390,142.4347826,0,,,,,
83.93478261,125.9021739,125.9021739,0.607474329,507,0,0.607474329,390,125.9021739,0,,,,,
73.76086957,110.6413043,110.6413043,0.60614139,507,0,0.60614139,390,110.6413043,0,,,,,
60.61956522,90.92934783,90.92934783,0.648424145,507,0,0.648424145,390,90.92934783,0,,,,,
56.80434783,85.20652174,85.20652174,0.642922009,507,0,0.642922009,390,85.20652174,0,,,,,
69.52173913,104.2826087,104.2826087,0.638888889,507,0,0.638888889,390,104.2826087,0,,,,,
80.54347826,120.8152174,120.8152174,0.635309829,507,0,0.635309829,390,120.8152174,0,,,,,
68.25,102.375,102.375,0.631517094,507,0,0.631517094,390,102.375,0,,,,,
72.91304348,109.3695652,109.3695652,0.628392094,507,0,0.628392094,390,109.3695652,0,,,,,
82.66304348,123.9945652,123.9945652,0.62457265,507,0,0.62457265,390,123.9945652,0,,,,,
88.17391304,132.2608696,132.2608696,0.622061966,507,0,0.622061966,390,132.2608696,0,,,,,
86.90217391,130.3532609,130.3532609,0.618936966,507,0,0.618936966,390,130.3532609,0,,,,,
71.64130435,107.4619565,107.4619565,0.615464744,507,0,0.615464744,390,107.4619565,0,,,,,
42.39130435,63.58695652,63.58695652,0.60980235,507,0,0.60980235,390,63.58695652,0,,,,,
27.13043478,40.69565217,40.69565217,0.60357906,507,0,0.60357906,390,40.69565217,0,,,,,
25.43478261,38.15217391,38.15217391,0.598878205,507,0,0.598878205,390,38.15217391,0,,,,,
31.36956522,47.05434783,47.05434783,0.594230769,507,0,0.594230769,390,47.05434783,0,,,,,
34.33695652,51.50543478,51.50543478,0.593349359,507,0,0.593349359,390,51.50543478,0,,,,,
52.56521739,78.84782609,78.84782609,0.593162393,507,0,0.593162393,390,78.84782609,0,,,,,
30.52173913,45.7826087,45.7826087,0.592147436,507,0,0.592147436,390,45.7826087,0,,,,,
2.119565217,3.179347826,3.179347826,0.588034188,507,0,0.588034188,390,3.179347826,0,,,,,
0,0,0,0.582825855,507,0,0.582825855,390,0,0,,,,,
0,0,0,0.577457265,507,0,0.577457265,390,0,0,,,,,
0,0,0,0.572142094,507,0,0.572142094,390,0,0,,,,,
0,0,0,0.566639957,507,0,0.566639957,390,0,0,,,,,
14.41304348,21.61956522,21.61956522,0.560630342,507,0,0.560630342,390,21.61956522,0,,,,,
92.83695652,139.2554348,139.2554348,0.558226496,507,0,0.558226496,390,139.2554348,0,,,,,
111.0652174,166.5978261,166.5978261,0.555849359,507,0,0.555849359,390,166.5978261,0,,,,,
120.3913043,180.5869565,180.5869565,0.555982906,507,0,0.555982906,390,180.5869565,0,,,,,
114.8804348,172.3206522,172.3206522,0.557089793,507,0,0.557089793,390,172.3206522,0,,,,,
127.173913,190.7608696,190.7608696,0.555044143,507,0,0.555044143,390,190.7608696,0,,,,,
78.42391304,117.6358696,117.6358696,0.553052326,507,0,0.553052326,390,117.6358696,0,,,,,
103.0108696,154.5163043,154.5163043,0.550333764,507,0,0.550333764,390,154.5163043,0,,,,,
136.076087,204.1141304,204.1141304,0.551760336,507,0,0.551760336,390,204.1141304,0,,,,,
122.5108696,183.7663043,183.7663043,0.551598837,507,0,0.551598837,390,183.7663043,0,,,,,
156,234,234,0.55703596,507,0,0.55703596,390,234,0,,,,,
120.8152174,181.2228261,181.2228261,0.561073428,507,0,0.561073428,390,181.2228261,0,,,,,
200.0869565,300.1304348,300.1304348,0.466344456,507,0,0.466344456,390,300.1304348,0,,,,,
134.8043478,202.2065217,202.2065217,0.47014036,507,0,0.47014036,390,202.2065217,0,,,,,
117,175.5,175.5,0.472347281,507,0,0.472347281,390,175.5,0,,,,,
123.7826087,185.673913,185.673913,0.474796963,507,0,0.474796963,390,185.673913,0,,,,,
114.4565217,171.6847826,171.6847826,0.476672846,507,0,0.476672846,390,171.6847826,0,,,,,
104.7065217,157.0597826,157.0597826,0.477136299,507,0,0.477136299,390,157.0597826,0,,,,,
109.7934783,164.6902174,164.6902174,0.477334922,507,0,0.477334922,390,164.6902174,0,,,,,
94.5326087,141.798913,141.798913,0.474399718,507,0,0.474399718,390,141.798913,0,,,,,
94.10869565,141.1630435,141.1630435,0.471707274,507,0,0.471707274,390,141.1630435,0,,,,,
86.90217391,130.3532609,130.3532609,0.470361052,507,0,0.470361052,390,130.3532609,0,,,,,
71.2173913,106.826087,106.826087,0.468352754,507,0,0.468352754,390,106.826087,0,,,,,
58.92391304,88.38586957,88.38586957,0.466852048,507,0,0.466852048,390,88.38586957,0,,,,,
73.33695652,110.0054348,110.0054348,0.46594721,507,0,0.46594721,390,110.0054348,0,,,,,
116.1521739,174.2282609,174.2282609,0.467602401,507,0,0.467602401,390,174.2282609,0,,,,,
148.3695652,222.5543478,222.5543478,0.471332097,507,0,0.471332097,390,222.5543478,0,,,,,
133.1086957,199.6630435,199.6630435,0.473406603,507,0,0.473406603,390,199.6630435,0,,,,,
106.4021739,159.6032609,159.6032609,0.473671434,507,0,0.473671434,390,159.6032609,0,,,,,
90.7173913,136.076087,136.076087,0.473472811,507,0,0.473472811,390,136.076087,0,,,,,
98.34782609,147.5217391,147.5217391,0.474554202,507,0,0.474554202,390,147.5217391,0,,,,,
101.3152174,151.9728261,151.9728261,0.475150071,507,0,0.475150071,390,151.9728261,0,,,,,
90.7173913,136.076087,136.076087,0.474708686,507,0,0.474708686,390,136.076087,0,,,,,
94.95652174,142.4347826,142.4347826,0.475039725,507,0,0.475039725,390,142.4347826,0,,,,,
129.7173913,194.576087,194.576087,0.477224576,507,0,0.477224576,390,194.576087,0,,,,,
142.4347826,213.6521739,213.6521739,0.480159781,507,0,0.480159781,390,213.6521739,0,,,,,
146.25,219.375,219.375,0.482477048,507,0,0.482477048,390,219.375,0,,,,,
152.6086957,228.9130435,228.9130435,0.484816384,507,0,0.484816384,390,228.9130435,0,,,,,
166.5978261,249.8967391,249.8967391,0.488877119,507,0,0.488877119,390,249.8967391,0,,,,,
156.8478261,235.2717391,235.2717391,0.491922669,507,0,0.491922669,390,235.2717391,0,,,,,
156.423913,234.6358696,234.6358696,0.495431674,507,0,0.495431674,390,234.6358696,0,,,,,
126.326087,189.4891304,189.4891304,0.495630297,507,0,0.495630297,390,189.4891304,0,,,,,
122.5108696,183.7663043,183.7663043,0.496005473,507,0,0.496005473,390,183.7663043,0,,,,,
128.0217391,192.0326087,192.0326087,0.496866172,507,0,0.496866172,390,192.0326087,0,,,,,
108.9456522,163.4184783,163.4184783,0.497462041,507,0,0.497462041,390,163.4184783,0,,,,,
86.05434783,129.0815217,129.0815217,0.495696504,507,0,0.495696504,390,129.0815217,0,,,,,
72.06521739,108.0978261,108.0978261,0.493644068,507,0,0.493644068,390,108.0978261,0,,,,,
84.35869565,126.5380435,126.5380435,0.492143362,507,0,0.492143362,390,126.5380435,0,,,,,
90.7173913,136.076087,136.076087,0.491856462,507,0,0.491856462,390,136.076087,0,,,,,
75.45652174,113.1847826,113.1847826,0.491017832,507,0,0.491017832,390,113.1847826,0,,,,,
76.72826087,115.0923913,115.0923913,0.489737818,507,0,0.489737818,390,115.0923913,0,,,,,
68.67391304,103.0108696,103.0108696,0.488634357,507,0,0.488634357,390,103.0108696,0,,,,,
83.08695652,124.6304348,124.6304348,0.487861935,507,0,0.487861935,390,124.6304348,0,,,,,
84.35869565,126.5380435,126.5380435,0.486692267,507,0,0.486692267,390,126.5380435,0,,,,,
96.65217391,144.9782609,144.9782609,0.485588806,507,0,0.485588806,390,144.9782609,0,,,,,
84.7826087,127.173913,127.173913,0.485037076,507,0,0.485037076,390,127.173913,0,,,,,
75.88043478,113.8206522,113.8206522,0.482675671,507,0,0.482675671,390,113.8206522,0,,,,,
67.40217391,101.1032609,101.1032609,0.477643891,507,0,0.477643891,390,101.1032609,0,,,,,
77.15217391,115.7282609,115.7282609,0.475260417,507,0,0.475260417,390,115.7282609,0,,,,,
102.5869565,153.8804348,153.8804348,0.47459834,507,0,0.47459834,390,153.8804348,0,,,,,
103.0108696,154.5163043,154.5163043,0.474090749,507,0,0.474090749,390,154.5163043,0,,,,,
93.26086957,139.8913043,139.8913043,0.472899011,507,0,0.472899011,390,139.8913043,0,,,,,
89.44565217,134.1684783,134.1684783,0.471508651,507,0,0.471508651,390,134.1684783,0,,,,,
99.19565217,148.7934783,148.7934783,0.470383121,507,0,0.470383121,390,148.7934783,0,,,,,
86.05434783,129.0815217,129.0815217,0.467933439,507,0,0.467933439,390,129.0815217,0,,,,,
105.9782609,158.9673913,158.9673913,0.466167903,507,0,0.466167903,390,158.9673913,0,,,,,
50.02173913,75.0326087,75.0326087,0.461820268,507,0,0.461820268,390,75.0326087,0,,,,,
87.75,131.625,131.625,0.458090572,507,0,0.458090572,390,131.625,0,,,,,
115.7282609,173.5923913,173.5923913,0.455883651,507,0,0.455883651,390,173.5923913,0,,,,,
72.91304348,109.3695652,109.3695652,0.452242232,507,0,0.452242232,390,109.3695652,0,,,,,
71.64130435,107.4619565,107.4619565,0.449571857,507,0,0.449571857,390,107.4619565,0,,,,,
118.2717391,177.4076087,177.4076087,0.450785664,507,0,0.450785664,390,177.4076087,0,,,,,
48.75,73.125,73.125,0.448953919,507,0,0.448953919,390,73.125,0,,,,,
52.98913043,79.48369565,79.48369565,0.447872528,507,0,0.447872528,390,79.48369565,0,,,,,
30.94565217,46.41847826,46.41847826,0.446327684,507,0,0.446327684,390,46.41847826,0,,,,,
32.2173913,48.32608696,48.32608696,0.445047669,507,0,0.445047669,390,48.32608696,0,,,,,
64.01086957,96.01630435,96.01630435,0.44476077,507,0,0.44476077,390,96.01630435,0,,,,,
28.40217391,42.60326087,42.60326087,0.442046257,507,0,0.442046257,390,42.60326087,0,,,,,
49.59782609,74.39673913,74.39673913,0.441075212,507,0,0.441075212,390,74.39673913,0,,,,,
58.5,87.75,87.75,0.440324859,507,0,0.440324859,390,87.75,0,,,,,
86.47826087,129.7173913,129.7173913,0.440523482,507,0,0.440523482,390,129.7173913,0,,,,,
68.25,102.375,102.375,0.439486229,507,0,0.439486229,390,102.375,0,,,,,
52.56521739,78.84782609,78.84782609,0.437698623,507,0,0.437698623,390,78.84782609,0,,,,,
84.35869565,126.5380435,126.5380435,0.438360699,507,0,0.438360699,390,126.5380435,0,,,,,
119.1195652,178.6793478,178.6793478,0.442355226,507,0,0.442355226,390,178.6793478,0,,,,,
100.0434783,150.0652174,150.0652174,0.44615113,507,0,0.44615113,390,150.0652174,0,,,,,
181.0108696,271.5163043,271.5163043,0.45425053,507,0,0.45425053,390,271.5163043,0,,,,,
106.4021739,159.6032609,159.6032609,0.45815678,507,0,0.45815678,390,159.6032609,0,,,,,
71.64130435,107.4619565,107.4619565,0.46009887,507,0,0.46009887,390,107.4619565,0,,,,,
109.7934783,164.6902174,164.6902174,0.463078213,507,0,0.463078213,390,164.6902174,0,,,,,
87.75,131.625,131.625,0.466057556,507,0,0.466057556,390,131.625,0,,,,,
80.9673913,121.451087,121.451087,0.470162429,507,0,0.470162429,390,121.451087,0,,,,,
79.69565217,119.5434783,119.5434783,0.474311441,507,0,0.474311441,390,119.5434783,0,,,,,
139.0434783,208.5652174,208.5652174,0.481550141,507,0,0.481550141,390,208.5652174,0,,,,,
96.22826087,144.3423913,144.3423913,0.486559852,507,0,0.486559852,390,144.3423913,0,,,,,
158.1195652,237.1793478,237.1793478,0.494791667,507,0,0.494791667,390,237.1793478,0,,,,,
136.923913,205.3858696,205.3858696,0.501169668,507,0,0.501169668,390,205.3858696,0,,,,,
119.5434783,179.3152174,179.3152174,0.502560028,507,0,0.502560028,390,179.3152174,0,,,,,
190.7608696,286.1413043,286.1413043,0.50670904,507,0,0.50670904,390,286.1413043,0,,,,,
205.173913,307.7608696,307.7608696,0.498450413,507,0,0.498450413,390,307.7608696,0,,,,,
188.2173913,282.326087,282.326087,0.502173726,507,0,0.502173726,390,282.326087,0,,,,,
158.5434783,237.8152174,237.8152174,0.503766357,507,0,0.503766357,390,237.8152174,0,,,,,
187.3695652,281.0543478,281.0543478,0.509297521,507,0,0.509297521,390,281.0543478,0,,,,,
222.1304348,333.1956522,333.1956522,0.476005884,507,0,0.476005884,390,333.1956522,0,,,,,
172.1086957,258.1630435,258.1630435,0.477695611,507,0,0.477695611,390,258.1630435,0,,,,,
196.6956522,295.0434783,295.0434783,0.481174459,507,0,0.481174459,390,295.0434783,0,,,,,
202.6304348,303.9456522,303.9456522,0.483361164,507,0,0.483361164,390,303.9456522,0,,,,,
222.5543478,333.8315217,333.8315217,0.487202381,507,0,0.487202381,390,333.8315217,0,,,,,
246.7173913,370.076087,370.076087,0.44145547,507,0,0.44145547,390,370.076087,0,,,,,
201.7826087,302.673913,302.673913,0.444283362,507,0,0.444283362,390,302.673913,0,,,,,
247.9891304,371.9836957,371.9836957,0.447507123,507,0,0.447507123,390,371.9836957,0,,,,,
226.7934783,340.1902174,340.1902174,0.451834046,507,0,0.451834046,390,340.1902174,0,,,,,
158.5434783,237.8152174,237.8152174,0.453685897,507,0,0.453685897,390,237.8152174,0,,,,,
203.0543478,304.5815217,304.5815217,0.457816952,507,0,0.457816952,390,304.5815217,0,,,,,
301.826087,452.7391304,452.7391304,0.38278324,507,1,0.38278324,390,390,0,,,,,
278.5108696,417.7663043,417.7663043,0.389132725,507,2,0.389132725,390,390,0,,,,,
271.7282609,407.5923913,407.5923913,0.395262757,507,3,0.395262757,390,390,0,,,,,
177.6195652,266.4293478,266.4293478,0.39839361,507,0,0.39839361,390,266.4293478,0,,,,,
133.9565217,200.9347826,200.9347826,0.400558872,507,0,0.400558872,390,200.9347826,0,,,,,
143.7065217,215.5597826,215.5597826,0.403484902,507,0,0.403484902,390,215.5597826,0,,,,,
199.2391304,298.8586957,298.8586957,0.407830056,507,0,0.407830056,390,298.8586957,0,,,,,
196.6956522,295.0434783,295.0434783,0.410609785,507,0,0.410609785,390,295.0434783,0,,,,,
161.0869565,241.6304348,241.6304348,0.411048689,507,0,0.411048689,390,241.6304348,0,,,,,
127.5978261,191.3967391,191.3967391,0.410858497,507,0,0.410858497,390,191.3967391,0,,,,,
120.3913043,180.5869565,180.5869565,0.411341292,507,0,0.411341292,390,180.5869565,0,,,,,
111.9130435,167.8695652,167.8695652,0.4120728,507,0,0.4120728,390,167.8695652,0,,,,,
143.2826087,214.923913,214.923913,0.413623596,507,0,0.413623596,390,214.923913,0,,,,,
151.7608696,227.6413043,227.6413043,0.415364583,507,0,0.415364583,390,227.6413043,0,,,,,
201.7826087,302.673913,302.673913,0.419197683,507,0,0.419197683,390,302.673913,0,,,,,
227.6413043,341.4619565,341.4619565,0.423776919,507,0,0.423776919,390,341.4619565,0,,,,,
